Web ID,Reported Date,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Route,Supra Route
52758.0,2019-12-31,2.0,,2,,Other,Other
52757.0,2019-12-31,3.0,,3,,Other,Other
52756.0,2019-12-31,1.0,,1,,Other,Other
52858.0,2019-12-28,5.0,,5,,Other,Other
52660.0,2019-12-23,2.0,4.0,6,9.0,Other,Other
52674.0,2019-12-22,1.0,,1,,Other,Other
52675.0,2019-12-18,1.0,,1,,Other,Other
52659.0,2019-12-17,1.0,,1,,Other,Other
52655.0,2019-12-11,1.0,,1,,Other,Other
52647.0,2019-12-08,2.0,,2,,Other,Other
52646.0,2019-12-08,4.0,,4,,Other,Other
52636.0,2019-11-28,2.0,,2,,Other,Other
52628.0,2019-11-23,1.0,,1,,Other,Other
52611.0,2019-11-16,1.0,,1,,Other,Other
52604.0,2019-11-11,,4.0,4,6.0,Other,Other
52530.0,2019-11-07,1.0,,1,,Other,Other
52521.0,2019-11-03,1.0,,1,,Other,Other
52526.0,2019-10-31,2.0,,2,,Other,Other
52511.0,2019-10-23,39.0,,39,,Other,Other
52496.0,2019-10-14,2.0,,2,,Other,Other
52501.0,2019-10-12,1.0,,1,,Other,Other
52489.0,2019-10-09,3.0,,3,12.0,Other,Other
52506.0,2019-10-09,1.0,,1,,Other,Other
52505.0,2019-10-05,1.0,,1,10.0,Other,Other
52468.0,2019-10-01,2.0,,2,,Other,Other
52504.0,2019-09-30,1.0,,1,,Other,Other
52606.0,2019-09-30,1.0,,1,1.0,Other,Other
52446.0,2019-09-19,1.0,,1,,Other,Other
52425.0,2019-09-12,1.0,,1,8.0,Other,Other
52000.0,2019-09-07,1.0,,1,,Other,Other
51977.0,2019-08-26,6.0,,6,10.0,Other,Other
51968.0,2019-08-25,1.0,,1,11.0,Other,Other
51967.0,2019-08-23,1.0,,1,13.0,Other,Other
52672.0,2019-08-20,,1.0,1,21.0,Other,Other
51964.0,2019-08-18,1.0,,1,,Other,Other
51948.0,2019-08-09,,1.0,1,19.0,Other,Other
52581.0,2019-08-02,2.0,,2,,Other,Other
52580.0,2019-08-02,4.0,,4,,Other,Other
51910.0,2019-07-31,1.0,,1,,Other,Other
51909.0,2019-07-31,1.0,,1,,Other,Other
51892.0,2019-07-28,1.0,,1,,Other,Other
51881.0,2019-07-20,1.0,,1,,Other,Other
51830.0,2019-07-06,1.0,,1,7.0,Other,Other
51923.0,2019-07-06,1.0,,1,2.0,Other,Other
51816.0,2019-06-30,1.0,,1,,Other,Other
51815.0,2019-06-21,1.0,,1,,Other,Other
51851.0,2019-06-17,1.0,,1,,Other,Other
51758.0,2019-06-12,1.0,,1,,Other,Other
51907.0,2019-06-12,1.0,,1,,Other,Other
51709.0,2019-05-21,3.0,,3,1.0,Other,Other
51708.0,2019-05-20,1.0,,1,,Other,Other
51834.0,2019-05-12,1.0,,1,,Other,Other
52750.0,2019-05-10,3.0,,3,,Other,Other
51669.0,2019-05-01,1.0,,1,,Other,Other
51598.0,2019-03-31,1.0,,1,,Other,Other
51597.0,2019-03-31,1.0,,1,14.0,Other,Other
51678.0,2019-03-29,1.0,,1,,Other,Other
51630.0,2019-03-24,1.0,,1,,Other,Other
52748.0,2019-03-10,1.0,,1,,Other,Other
51529.0,2019-03-08,1.0,,1,,Other,Other
51528.0,2019-03-08,1.0,,1,1.0,Other,Other
51507.0,2019-02-24,2.0,,2,,Other,Other
51463.0,2019-02-08,1.0,,1,,Other,Other
51461.0,2019-02-07,1.0,,1,,Other,Other
51459.0,2019-02-05,1.0,,1,1.0,Other,Other
51493.0,2019-02-03,1.0,,1,,Other,Other
51891.0,2019-02-01,,4.0,4,8.0,Other,Other
48309.0,2019-01-11,1.0,,1,,Other,Other
48085.0,2018-12-25,1.0,,1,,Other,Other
48066.0,2018-12-19,1.0,,1,,Other,Other
46146.0,2018-12-13,3.0,,3,,Other,Other
49268.0,2018-12-01,1.0,,1,,Other,Other
46115.0,2018-11-30,1.0,,1,,Other,Other
46105.0,2018-11-28,1.0,,1,8.0,Other,Other
46104.0,2018-11-27,,1.0,1,5.0,Other,Other
46103.0,2018-11-27,4.0,,4,,Other,Other
46083.0,2018-11-18,1.0,,1,,Other,Other
46099.0,2018-11-14,1.0,,1,,Other,Other
46074.0,2018-11-12,1.0,,1,9.0,Other,Other
46077.0,2018-11-11,1.0,,1,,Other,Other
46067.0,2018-11-10,1.0,,1,27.0,Other,Other
46144.0,2018-11-05,1.0,,1,,Other,Other
46075.0,2018-11-01,,1.0,1,,Other,Other
46046.0,2018-10-25,1.0,2.0,3,,Other,Other
46045.0,2018-10-25,1.0,,1,,Other,Other
45978.0,2018-10-13,11.0,,11,,Other,Other
45974.0,2018-10-10,3.0,,3,,Other,Other
45969.0,2018-10-03,1.0,,1,,Other,Other
45946.0,2018-09-23,1.0,,1,2.0,Other,Other
45926.0,2018-09-12,1.0,,1,,Other,Other
45912.0,2018-09-09,1.0,,1,,Other,Other
45857.0,2018-08-18,1.0,,1,,Other,Other
45842.0,2018-08-13,2.0,,2,10.0,Other,Other
45819.0,2018-08-01,2.0,,2,,Other,Other
45816.0,2018-07-29,1.0,,1,,Other,Other
45827.0,2018-07-23,1.0,,1,,Other,Other
45839.0,2018-07-20,2.0,,2,,Other,Other
45720.0,2018-07-05,1.0,,1,,Other,Other
44917.0,2018-06-27,3.0,,3,7.0,Other,Other
48319.0,2018-06-26,1.0,,1,,Other,Other
44918.0,2018-06-25,2.0,,2,17.0,Other,Other
45760.0,2018-06-21,7.0,,7,,Other,Other
44914.0,2018-06-21,1.0,,1,,Other,Other
44906.0,2018-06-19,1.0,,1,,Other,Other
48320.0,2018-06-15,1.0,,1,,Other,Other
44873.0,2018-06-11,1.0,,1,,Other,Other
44872.0,2018-06-10,1.0,,1,,Other,Other
45872.0,2018-06-10,1.0,,1,,Other,Other
44870.0,2018-06-08,5.0,,5,11.0,Other,Other
44867.0,2018-06-06,1.0,,1,,Other,Other
44837.0,2018-06-03,1.0,,1,,Other,Other
48318.0,2018-06-01,,2.0,2,,Other,Other
44821.0,2018-05-25,1.0,,1,,Other,Other
44813.0,2018-05-21,1.0,,1,2.0,Other,Other
44875.0,2018-05-20,1.0,,1,,Other,Other
44810.0,2018-05-18,1.0,,1,,Other,Other
44809.0,2018-05-17,1.0,,1,,Other,Other
48317.0,2018-05-17,1.0,,1,,Other,Other
48314.0,2018-05-14,1.0,,1,,Other,Other
44803.0,2018-05-09,1.0,,1,,Other,Other
48316.0,2018-05-04,1.0,,1,,Other,Other
44781.0,2018-04-30,1.0,,1,7.0,Other,Other
44802.0,2018-04-30,1.0,,1,,Other,Other
44801.0,2018-04-29,1.0,,1,,Other,Other
44874.0,2018-04-22,1.0,,1,,Other,Other
44769.0,2018-04-20,1.0,,1,,Other,Other
44757.0,2018-04-10,1.0,,1,3.0,Other,Other
44755.0,2018-04-09,1.0,,1,1.0,Other,Other
45759.0,2018-04-04,1.0,,1,2.0,Other,Other
44682.0,2018-03-28,1.0,,1,,Other,Other
44680.0,2018-03-24,1.0,,1,,Other,Other
44828.0,2018-03-24,2.0,,2,,Other,Other
46142.0,2018-03-20,1.0,,1,,Other,Other
44668.0,2018-03-17,2.0,,2,7.0,Other,Other
44659.0,2018-03-12,1.0,,1,,Other,Other
44827.0,2018-03-03,1.0,,1,,Other,Other
44383.0,2018-01-31,1.0,,1,,Other,Other
48315.0,2018-01-30,1.0,,1,,Other,Other
44365.0,2018-01-29,1.0,,1,,Other,Other
44826.0,2018-01-28,1.0,,1,,Other,Other
44105.0,2018-01-20,1.0,,1,,Other,Other
44092.0,2018-01-14,1.0,,1,,Other,Other
44094.0,2018-01-13,1.0,,1,,Other,Other
44089.0,2018-01-11,1.0,,1,,Other,Other
44085.0,2018-01-09,1.0,,1,,Other,Other
44645.0,2018-01-02,,1.0,1,1.0,Other,Other
44068.0,2017-12-29,1.0,,1,,Other,Other
44067.0,2017-12-28,1.0,,1,,Other,Other
44066.0,2017-12-27,1.0,,1,,Other,Other
44065.0,2017-12-21,1.0,,1,,Other,Other
44003.0,2017-11-28,4.0,,4,4.0,Other,Other
43991.0,2017-11-22,1.0,,1,,Other,Other
43990.0,2017-11-21,1.0,,1,,Other,Other
51629.0,2017-11-09,1.0,,1,,Other,Other
43916.0,2017-11-01,1.0,,1,,Other,Other
43915.0,2017-10-30,1.0,,1,,Other,Other
43982.0,2017-10-16,1.0,,1,,Other,Other
43859.0,2017-10-08,1.0,,1,2.0,Other,Other
43858.0,2017-09-27,1.0,,1,,Other,Other
44360.0,2017-09-26,1.0,,1,,Other,Other
43767.0,2017-09-22,24.0,14.0,38,40.0,Other,Other
46043.0,2017-09-07,1.0,,1,,Other,Other
43669.0,2017-08-27,2.0,,2,,Other,Other
42389.0,2017-08-26,1.0,,1,,Other,Other
38436.0,2017-08-16,1.0,,1,,Other,Other
35471.0,2017-08-03,1.0,,1,,Other,Other
35485.0,2017-07-22,1.0,,1,,Other,Other
31134.0,2017-07-12,1.0,,1,,Other,Other
44099.0,2017-07-01,1.0,,1,,Other,Other
31029.0,2017-06-08,1.0,,1,,Other,Other
31024.0,2017-06-04,9.0,,9,7.0,Other,Other
31018.0,2017-06-01,1.0,,1,,Other,Other
30988.0,2017-05-24,1.0,,1,,Other,Other
30980.0,2017-05-19,1.0,,1,,Other,Other
30943.0,2017-05-02,1.0,,1,,Other,Other
30932.0,2017-04-24,1.0,,1,14.0,Other,Other
30928.0,2017-04-21,1.0,,1,,Egypt Greece Italy route,Egypt Grece Italy route
30902.0,2017-04-05,1.0,,1,,Other,Other
30899.0,2017-04-01,1.0,,1,,Other,Other
30875.0,2017-03-21,1.0,,1,,Other,Other
43897.0,2017-03-11,1.0,,1,,Other,Other
30843.0,2017-02-27,1.0,,1,,Other,Other
30830.0,2017-02-22,3.0,,3,5.0,Other,Other
30814.0,2017-02-17,1.0,,1,,Other,Other
30797.0,2017-02-12,1.0,,1,,Other,Other
30780.0,2017-02-05,1.0,,1,,Other,Other
30774.0,2017-02-03,1.0,,1,,Other,Other
30738.0,2017-01-21,1.0,,1,,Other,Other
30704.0,2017-01-14,1.0,,1,,Other,Other
30669.0,2017-01-06,2.0,,2,,Other,Other
30661.0,2017-01-03,1.0,,1,,Other,Other
30658.0,2017-01-02,1.0,,1,,Other,Other
42803.0,2016-12-29,3.0,,3,12.0,Other,Other
42815.0,2016-12-26,1.0,,1,,Other,Other
42788.0,2016-12-24,1.0,,1,,Other,Other
42821.0,2016-12-23,1.0,,1,,Other,Other
42446.0,2016-12-03,2.0,,2,1.0,Other,Other
42760.0,2016-11-23,1.0,,1,,Other,Other
43034.0,2016-11-23,1.0,,1,,Other,Other
44534.0,2016-11-21,1.0,,1,,Other,Other
42750.0,2016-11-21,1.0,,1,,Other,Other
42775.0,2016-11-21,1.0,,1,,Other,Other
42378.0,2016-11-16,1.0,,1,,Other,Other
42455.0,2016-10-26,1.0,,1,,Other,Other
42814.0,2016-10-23,1.0,,1,,Other,Other
42738.0,2016-10-18,1.0,,1,,Other,Other
42736.0,2016-10-18,1.0,,1,,Other,Other
42718.0,2016-10-14,1.0,,1,2.0,Other,Other
42727.0,2016-10-12,1.0,,1,,Other,Other
42811.0,2016-10-09,1.0,,1,,Other,Other
42449.0,2016-10-09,1.0,,1,1.0,Other,Other
42711.0,2016-09-24,1.0,,1,,Other,Other
42692.0,2016-09-19,1.0,,1,,Other,Other
42861.0,2016-09-16,1.0,,1,,Other,Other
42873.0,2016-09-11,6.0,,6,4.0,Other,Other
42706.0,2016-09-10,1.0,,1,,Other,Other
42845.0,2016-09-06,1.0,,1,,Other,Other
42872.0,2016-08-24,1.0,,1,5.0,Other,Other
42850.0,2016-08-22,1.0,,1,,Other,Other
42954.0,2016-07-27,1.0,,1,,Other,Other
42877.0,2016-07-26,1.0,,1,6.0,Other,Other
42613.0,2016-07-20,1.0,,1,,Other,Other
42599.0,2016-07-12,1.0,,1,,Other,Other
42603.0,2016-07-04,1.0,,1,,Other,Other
42545.0,2016-06-07,1.0,,1,,Other,Other
42444.0,2016-06-01,1.0,,1,6.0,Other,Other
42539.0,2016-05-28,1.0,,1,,Other,Other
42474.0,2016-05-09,1.0,,1,,Other,Other
42525.0,2016-04-01,1.0,,1,,Other,Other
42407.0,2016-03-31,1.0,,1,,Other,Other
42406.0,2016-03-23,2.0,,2,,Other,Other
42950.0,2016-03-14,3.0,,3,23.0,Other,Other
42949.0,2016-03-11,1.0,,1,,Other,Other
42953.0,2016-03-02,1.0,,1,,Other,Other
42495.0,2016-02-12,1.0,,1,,Other,Other
42440.0,2016-02-10,1.0,,1,,Other,Other
42939.0,2016-02-07,2.0,,2,,Other,Other
42411.0,2016-01-25,1.0,,1,2.0,Other,Other
42938.0,2016-01-23,1.0,,1,,Other,Other
42512.0,2016-01-23,1.0,,1,,Other,Other
42937.0,2016-01-20,1.0,,1,,Other,Other
42419.0,2016-01-17,1.0,,1,,Other,Other
42849.0,2016-01-10,1.0,,1,,Other,Other
40638.0,2015-12-31,2.0,,2,,Other,Other
40613.0,2015-12-28,1.0,,1,,Other,Other
41051.0,2015-12-24,1.0,,1,,Central Mediterranean 3,Central Mediterranean
40607.0,2015-12-19,1.0,,1,,Other,Other
41043.0,2015-12-03,1.0,,1,,Other,Other
40570.0,2015-12-03,1.0,,1,,Other,Other
41042.0,2015-12-02,1.0,,1,,Other,Other
40844.0,2015-11-17,2.0,,2,,Other,Other
40859.0,2015-11-13,1.0,,1,,Other,Other
40715.0,2015-11-13,2.0,,2,,Other,Other
40584.0,2015-10-31,1.0,,1,,Other,Other
40610.0,2015-10-28,1.0,,1,,Other,Other
41061.0,2015-10-26,1.0,,1,,Other,Other
40855.0,2015-10-16,1.0,,1,,Other,Other
40684.0,2015-10-15,1.0,,1,,Other,Other
41049.0,2015-10-15,1.0,,1,,Other,Other
40850.0,2015-10-15,1.0,,1,,Other,Other
41044.0,2015-10-14,1.0,,1,,Other,Other
41037.0,2015-10-05,1.0,,1,,Other,Other
40612.0,2015-09-30,1.0,,1,,Other,Other
